Frame,Fragment_Type,Count
8386,H,188
8386,H2,32
8387,O2,51
8387,H2O2,7
8387,H2O,57
8387,HO2,7
8387,HO,12
8387,O,1
8387,H,184
8387,H2,35
8388,O2,51
8388,H2O2,7
8388,H2O,57
8388,HO2,7
8388,HO,11
8388,O,2
8388,H2,33
8388,H,189
8389,O2,51
8389,H2O2,7
8389,H2O,56
8389,HO2,7
8389,HO,13
8389,O,1
8389,H2,32
8389,H,191
8390,O2,52
8390,H2O2,7
8390,H2O,56
8390,HO2,6
8390,HO,13
8390,H3O,1
8390,H2,33
8390,H,187
8391,O2,52
8391,H2O2,9
8391,H2O,54
8391,HO,13
8391,HO2,5
8391,H3O,1
8391,H2,41
8391,H,172
8392,O2,52
8392,H2O2,9
8392,H2O,54
8392,HO,13
8392,HO2,5
8392,H3O,1
8392,H2,44
8392,H,166
8393,O2,52
8393,H2O2,10
8393,H2O,53
8393,HO,13
8393,HO2,4
8393,O,1
8393,H3O,1
8393,H,159
8393,H2,48
8394,O2,52
8394,H2O2,9
8394,H2O,53
8394,HO,16
8394,HO2,4
8394,H3O,1
8394,H,156
8394,H2,49
8395,O2,52
8395,H2O2,9
8395,H2O,55
8395,HO,14
8395,HO2,4
8395,H3O,1
8395,H,160
8395,H2,46
8396,O2,53
8396,H2O2,10
8396,H2O,54
8396,HO,13
8396,HO2,3
8396,H3O,1
8396,H,168
8396,H2,43
8397,O2,53
8397,H2O2,10
8397,H2O,53
8397,HO,14
8397,HO2,3
8397,H3O,1
8397,H,185
8397,H2,35
8398,O2,53
8398,H2O2,11
8398,H2O,55
8398,HO,10
8398,HO2,3
8398,H3O,1
8398,H,193
8398,H2,30
8399,O2,53
8399,H2O2,11
8399,H2O,56
8399,HO,9
8399,HO2,3
8399,H3O,1
8399,H,192
8399,H2,30
8400,O2,53
8400,H2O2,10
8400,H2O,57
8400,HO,10
8400,HO2,3
8400,H3O,1
8400,H,185
8400,H2,33
8401,O2,53
8401,H2O2,10
8401,H2O,58
8401,HO,9
8401,HO2,3
8401,H3O,1
8401,H,188
8401,H2,31
8402,O2,53
8402,H2O2,10
8402,H2O,58
8402,HO,9
8402,HO2,3
8402,H3O,1
8402,H,176
8402,H2,37
8403,O2,53
8403,H2O2,10
8403,H2O,58
8403,HO,9
8403,HO2,3
8403,H3O,1
8403,H,186
8403,H2,32
8404,O2,53
8404,H2O2,11
8404,H2O,55
8404,HO,12
8404,HO2,2
8404,H3O,1
8404,H2,31
8404,H,190
8405,O2,53
8405,H2O2,11
8405,HO,11
8405,H2O,55
8405,HO2,3
8405,H2,31
8405,H,193
8406,O2,53
8406,H2O2,8
8406,HO,12
8406,H2O,56
8406,HO2,5
8406,H2,34
8406,H,188
8407,O2,53
8407,H2O2,8
8407,H2O,56
8407,HO2,5
8407,HO,12
8407,H2,35
8407,H,186
8408,O2,53
8408,H2O2,8
8408,H2O,57
8408,HO2,5
8408,HO,10
8408,O,1
8408,H2,40
8408,H,176
8409,O2,53
8409,H2O2,8
8409,H2O,57
8409,HO2,5
8409,HO,10
8409,O,1
8409,H2,43
8409,H,170
8410,O2,53
8410,H2O2,7
8410,H2O,57
8410,HO2,5
8410,O,2
8410,HO,11
8410,H,167
8410,H2,45
8411,O2,53
8411,H2O2,7
8411,H2O,56
8411,HO2,5
8411,O,2
8411,HO,12
8411,H,164
8411,H2,47
8412,O2,53
8412,H2O2,8
8412,H2O,55
8412,HO2,4
8412,O,2
8412,HO,13
8412,H,166
8412,H2,46
8413,O2,53
8413,H2O2,9
8413,H2O,55
8413,HO2,3
8413,O,1
8413,HO,13
8413,H3O,1
8413,H,168
8413,H2,43
8414,O2,53
8414,H2O2,9
8414,H2O,55
8414,HO2,3
8414,HO,14
8414,H3O,1
8414,H,171
8414,H2,41
8415,O2,52
8415,H2O2,9
8415,H2O,55
8415,HO2,4
8415,HO,14
8415,H3O,1
8415,H,174
8415,H2,39
8416,O2,52
8416,H2O2,10
8416,H2O,56
8416,HO,11
8416,HO2,4
8416,H3O,1
8416,H,177
8416,H2,37
8417,O2,52
8417,H2O2,10
8417,H2O,57
8417,HO,10
8417,HO2,4
8417,H3O,1
8417,H,178
8417,H2,36
8418,O2,52
8418,H2O2,9
8418,H2O,56
8418,HO,12
8418,HO2,4
8418,O,1
8418,H3O,1
8418,H,176
8418,H2,38
8419,O2,52
8419,H2O2,9
8419,H2O,56
8419,HO,12
8419,HO2,4
8419,O,1
8419,H3O,1
8419,H,182
8419,H2,35
8420,O2,52
8420,H2O2,9
8420,H2O,56
8420,HO,12
8420,HO2,4
8420,O,1
8420,H3O,1
8420,H,184
8420,H2,34
8421,O2,52
8421,H2O2,9
8421,H2O,57
8421,HO,11
8421,HO2,4
8421,O,1
8421,H3O,1
8421,H2,32
8421,H,187
8422,O2,52
8422,H2O2,9
8422,H2O,59
8422,HO,9
8422,HO2,4
8422,O,1
8422,H3O,1
8422,H2,31
8422,H,187
8423,O2,52
8423,H2O2,10
8423,H2O,59
8423,HO,7
8423,HO2,4
8423,O,1
8423,H3O,1
8423,H2,30
8423,H,189
8424,O2,52
8424,H2O2,10
8424,H2O,59
8424,HO,7
8424,HO2,4
8424,O,1
8424,H3O,1
8424,H2,33
8424,H,183
8425,O2,52
8425,H2O2,11
8425,H2O,59
8425,HO,7
8425,HO2,3
8425,O,1
8425,H3O,1
8425,H2,34
8425,H,180
8426,O2,52
8426,H2O2,11
8426,H2O,59
8426,HO,7
8426,HO2,3
8426,O,1
8426,H3O,1
8426,H2,41
8426,H,166
8427,O2,52
8427,H2O2,11
8427,H2O,59
8427,O,2
8427,HO,6
8427,HO2,3
8427,H3O,1
8427,H,171
8427,H2,39
8428,O2,52
8428,H2O2,11
8428,H2O,58
8428,O,2
8428,HO,7
8428,HO2,3
8428,H3O,1
8428,H,160
8428,H2,45
8429,O2,52
8429,H2O2,10
8429,H2O,58
8429,O,2
8429,HO,7
8429,HO2,4
8429,H3O,1
8429,H,161
8429,H2,45
8430,O2,52
8430,H2O2,10
8430,H2O,59
8430,O,2
8430,HO,7
8430,HO2,4
8430,H,166
8430,H2,43
8431,O2,53
8431,H2O2,9
8431,H2O,57
8431,HO2,4
8431,O,2
8431,HO,8
8431,H3O,1
8431,H,168
8431,H2,43
8432,O2,53
8432,H2O2,9
8432,H2O,56
8432,HO2,4
8432,O,2
8432,HO,9
8432,H3O,1
8432,H,161
8432,H2,47
8433,O2,53
8433,H2O2,9
8433,H2O,56
8433,HO2,4
8433,O,2
8433,HO,9
8433,H3O,1
8433,H,165
8433,H2,45
8434,O2,53
8434,H2O2,10
8434,H2O,57
8434,HO,9
8434,O,3
8434,HO2,2
8434,H3O,1
8434,H,175
8434,H2,39
8435,O2,53
8435,H2O2,10
8435,H2O,57
8435,HO,9
8435,O,3
8435,HO2,2
8435,H3O,1
8435,H,175
8435,H2,39
8436,O2,53
8436,H2O2,9
8436,H2O,56
8436,HO,13
8436,O,2
8436,HO2,2
8436,H3O,1
8436,H,165
8436,H2,44
8437,O2,53
8437,H2O2,9
8437,H2O,55
8437,HO,15
8437,HO2,2
8437,O,1
8437,H3O,1
8437,H,187
8437,H2,33
8438,O2,53
8438,H2O2,9
8438,H2O,55
8438,HO,15
8438,HO2,2
8438,O,1
8438,H3O,1
8438,H2,36
8438,H,181
8439,O2,53
8439,H2O2,9
8439,H2O,55
8439,HO,15
8439,HO2,2
8439,O,1
8439,H3O,1
8439,H2,35
8439,H,183
8440,O2,53
8440,H2O2,9
8440,H2O,54
8440,HO,16
8440,HO2,2
8440,O,1
8440,H3O,1
8440,H2,39
8440,H,176
8441,O2,53
8441,H2O2,8
8441,H2O,54
8441,HO,18
8441,HO2,2
8441,O,1
8441,H3O,1
8441,H2,32
8441,H,190
8442,O2,53
8442,H2O2,8
8442,H2O,56
8442,HO,16
8442,HO2,2
8442,O,2
8442,H2,35
8442,H,185
8443,O2,52
8443,H2O2,8
8443,H2O,57
8443,HO,15
8443,HO2,3
8443,O,2
8443,H,185
8443,H2,34
8444,O2,52
8444,H2O2,9
8444,H2O,58
8444,HO,12
8444,HO2,3
8444,O,2
8444,H,170
8444,H2,41
8445,O2,52
8445,H2O2,9
8445,H2O,58
8445,HO,12
8445,HO2,3
8445,O,2
8445,H,168
8445,H2,42
8446,O2,52
8446,H2O2,10
8446,H2O,59
8446,HO,9
8446,HO2,3
8446,O,2
8446,H,167
8446,H2,42
8447,O2,52
8447,H2O2,10
8447,H2O,60
8447,HO,8
8447,HO2,3
8447,O,2
8447,H,168
8447,H2,41
8448,O2,52
8448,H2O2,10
8448,H2O,59
8448,HO,9
8448,HO2,3
8448,O,2
8448,H,169
8448,H2,41
8449,O2,52
8449,H2O2,9
8449,H2O,57
8449,HO,11
8449,HO2,4
8449,O,1
8449,H3O,1
8449,H,175
8449,H2,38
8450,O2,52
8450,H2O2,9
8450,H2O,57
8450,HO,12
8450,HO2,4
8450,H3O,1
8450,H,166
8450,H2,42
8451,O2,52
8451,H2O2,9
8451,H2O,57
8451,HO,11
8451,O,1
8451,HO2,4
8451,H3O,1
8451,H,173
8451,H2,39
8452,O2,52
8452,H2O2,9
8452,H2O,57
8452,HO,11
8452,O,1
8452,HO2,4
8452,H3O,1
8452,H,175
8452,H2,38
8453,O2,52
8453,H2O2,9
8453,H2O,57
8453,HO,11
8453,O,1
8453,HO2,4
8453,H3O,1
8453,H2,43
8453,H,165
8454,O2,52
8454,H2O2,9
8454,H2O,58
8454,HO,10
8454,O,1
8454,HO2,4
8454,H3O,1
8454,H2,39
8454,H,172
8455,O2,52
8455,H2O2,10
8455,H2O,58
8455,HO,10
8455,O,1
8455,HO2,3
8455,H3O,1
8455,H2,39
8455,H,171
8456,O2,52
8456,H2O2,10
8456,H2O,57
8456,HO,11
8456,O,1
8456,HO2,3
8456,H3O,1
8456,H2,34
8456,H,182
8457,O2,52
8457,H2O2,9
8457,H2O,57
8457,HO,13
8457,O,1
8457,HO2,3
8457,H3O,1
8457,H2,37
8457,H,176
8458,O2,53
8458,H2O2,9
8458,H2O,56
8458,HO2,3
8458,HO,13
8458,H3O,1
8458,H,178
8458,H2,37
8459,O2,53
8459,H2O2,9
8459,H2O,56
8459,HO2,3
8459,HO,13
8459,H3O,1
8459,H,182
8459,H2,35
8460,O2,53
8460,H2O2,9
8460,H2O,53
8460,HO2,3
8460,HO,16
8460,H3O,1
8460,H,173
8460,H2,41
8461,O2,53
8461,H2O2,10
8461,H2O,53
8461,HO,16
8461,HO2,2
8461,H3O,1
8461,H,168
8461,H2,43
8462,O2,53
8462,H2O2,10
8462,H2O,53
8462,HO,16
8462,HO2,2
8462,H3O,1
8462,H,176
8462,H2,39
8463,O2,53
8463,H2O2,10
8463,H2O,56
8463,HO,13
8463,HO2,2
8463,H3O,1
8463,H,183
8463,H2,34
8464,O2,53
8464,H2O2,10
8464,H2O,56
8464,HO,13
8464,HO2,2
8464,H3O,1
8464,H,177
8464,H2,37
8465,O2,53
8465,H2O2,10
8465,H2O,57
8465,HO,12
8465,HO2,2
8465,O,1
8465,H,189
8465,H2,32
8466,O2,53
8466,H2O2,10
8466,H2O,57
8466,HO,12
8466,HO2,2
8466,O,1
8466,H,183
8466,H2,35
8467,O2,52
8467,H2O2,10
8467,H2O,57
8467,HO,12
8467,HO2,3
8467,O,1
8467,H,174
8467,H2,39
8468,O2,52
8468,H2O2,10
8468,H2O,57
8468,HO,11
8468,HO2,3
8468,O,1
8468,H3O,1
8468,H,164
8468,H2,43
8469,O2,52
8469,H2O2,9
8469,H2O,57
8469,HO2,4
8469,HO,11
8469,H3O,1
8469,O,1
8469,H,165
8469,H2,43
8470,O2,52
8470,H2O2,8
8470,H2O,59
8470,HO2,4
8470,HO,11
8470,O,2
8470,H2,43
8470,H,166
8471,O2,52
8471,H2O2,9
8471,H2O,58
8471,HO2,4
8471,HO,11
8471,O,1
8471,H2,43
8471,H,166
8472,O2,52
8472,H2O2,9
8472,H2O,57
8472,HO2,4
8472,HO,11
8472,O,1
8472,H3O,1
8472,H2,40
8472,H,171
8473,O2,52
8473,H2O2,10
8473,H2O,58
8473,HO,10
8473,HO2,3
8473,O,1
8473,H3O,1
8473,H2,38
8473,H,173
8474,O2,52
8474,H2O2,10
8474,H2O,58
8474,HO,10
8474,HO2,3
8474,O,1
8474,H3O,1
8474,H2,37
8474,H,175
8475,O2,52
8475,H2O2,9
8475,H2O,58
8475,HO2,4
8475,HO,10
8475,O,1
8475,H3O,1
8475,H,174
8475,H2,38
8476,O2,52
8476,H2O2,9
8476,H2O,58
8476,HO2,4
8476,HO,10
8476,O,1
8476,H3O,1
8476,H,188
8476,H2,31
8477,O2,52
8477,HO,13
8477,H2O,57
8477,HO2,4
8477,H2O2,8
8477,O,1
8477,H3O,1
8477,H,181
8477,H2,35
8478,O2,52
8478,HO,14
8478,H2O,57
8478,HO2,4
8478,H2O2,8
8478,H3O,1
8478,H,176
8478,H2,37
8479,O2,53
8479,HO,14
8479,H2O,57
8479,HO2,3
8479,H2O2,8
8479,H3O,1
8479,H,175
8479,H2,38
8480,O2,53
8480,HO,14
8480,H2O,57
8480,H2O2,9
8480,HO2,2
8480,H3O,1
8480,H,174
8480,H2,38
8481,O2,53
8481,HO,16
8481,H2O,57
8481,H2O2,8
8481,HO2,2
8481,H3O,1
8481,H,176
8481,H2,37
8482,O2,53
8482,HO,17
8482,H2O,56
8482,H2O2,8
8482,HO2,2
8482,H3O,1
8482,H,175
8482,H2,38
8483,O2,54
8483,HO,19
8483,H2O,54
8483,H2O2,8
8483,H3O,1
8483,HO2,1
8483,H,182
8483,H2,36
8484,O2,54
8484,HO,19
8484,H2O,52
8484,H2O2,8
8484,O,1
8484,H5O2,1
8484,HO2,1
8484,H,180
8484,H2,38
8485,O2,53
8485,HO,18
8485,H2O,53
8485,H2O2,8
8485,HO2,2
8485,O,1
8485,H4O2,1
8485,H,179
8485,H2,38
8486,O2,52
8486,HO,13
8486,H2O,56
8486,H2O2,8
8486,HO2,4
8486,O,1
8486,H4O2,1
8486,H2,43
8486,H,166
8487,O2,52
8487,HO,15
8487,H2O,57
8487,H2O2,8
8487,HO2,4
8487,H2,40
8487,H,172
8488,O2,52
8488,HO,15
8488,H2O,57
8488,H2O2,8
8488,HO2,4
8488,H2,39
8488,H,174
8489,O2,52
8489,HO,13
8489,H2O,58
8489,H2O2,7
8489,HO2,5
8489,O,1
8489,H2,36
8489,H,181
8490,O2,52
8490,HO,12
8490,H2O,58
8490,H2O2,8
8490,HO2,4
8490,O,1
8490,H3O,1
8490,H2,41
8490,H,168
8491,O2,52
8491,H2O2,9
8491,H2O,58
8491,HO2,4
8491,HO,10
8491,O,1
8491,H3O,1
8491,H2,36
8491,H,178
8492,O2,52
8492,H2O2,10
8492,H2O,58
8492,HO,10
8492,HO2,3
8492,O,1
8492,H3O,1
8492,H,181
8492,H2,34
8493,O2,52
8493,H2O2,10
8493,H2O,58
8493,HO,11
8493,HO2,3
8493,H3O,1
8493,H,182
8493,H2,33
8494,O2,53
8494,H2O2,9
8494,H2O,58
8494,HO,11
8494,HO2,3
8494,H3O,1
8494,H,184
8494,H2,33
8495,O2,53
8495,H2O2,9
8495,H2O,58
8495,HO,11
8495,HO2,3
8495,H3O,1
8495,H,180
8495,H2,35
8496,O2,53
8496,H2O2,9
8496,H2O,58
8496,HO,11
8496,HO2,3
8496,H3O,1
8496,H,184
8496,H2,33
8497,O2,53
8497,H2O2,10
8497,H2O,58
8497,HO,9
8497,HO2,3
8497,H3O,1
8497,H,184
8497,H2,33
8498,O2,53
8498,H2O2,10
8498,H2O,58
8498,HO,9
8498,HO2,3
8498,H3O,1
8498,H,190
8498,H2,30
8499,O2,53
8499,H2O2,10
8499,H2O,57
8499,HO,10
8499,HO2,3
8499,H3O,1
8499,H,179
8499,H2,36
8500,O2,53
8500,H2O2,11
8500,H2O,59
8500,HO,9
8500,HO2,2
8500,H,178
8500,H2,36
8501,O2,53
8501,H2O2,11
8501,H2O,58
8501,HO,10
8501,HO2,2
8501,H,175
8501,H2,38
8502,O2,53
8502,H2O2,11
8502,H2O,58
8502,HO,10
8502,HO2,2
8502,H,169
8502,H2,41
8503,O2,53
8503,H2O2,12
8503,HO,9
8503,H2O,57
8503,HO2,2
8503,H2,45
8503,H,162
8504,O2,53
8504,H2O2,12
8504,HO,11
8504,H2O,55
8504,HO2,2
8504,H2,47
8504,H,160
8505,O2,53
8505,H2O2,12
8505,HO,10
8505,H2O,56
8505,HO2,2
8505,H2,48
8505,H,157
8506,O2,54
8506,H2O2,12
8506,HO,8
8506,H2O,58
8506,HO2,1
8506,H2,43
8506,H,166
8507,O2,54
8507,H2O2,12
8507,H2O,59
8507,HO,7
8507,HO2,1
8507,H2,46
8507,H,159
8508,O2,54
8508,H2O2,12
8508,H2O,59
8508,HO,7
8508,HO2,1
8508,H,171
8508,H2,40
8509,O2,53
8509,H2O2,12
8509,H2O,59
8509,HO,7
8509,HO2,2
8509,H,184
8509,H2,33
8510,O2,52
8510,H2O2,12
8510,H2O,59
8510,HO,7
8510,HO2,3
8510,H,177
8510,H2,36
8511,O2,52
8511,H2O2,12
8511,H2O,61
8511,HO,5
8511,HO2,3
8511,H,177
8511,H2,35
8512,O2,52
8512,H2O2,12
8512,H2O,60
8512,HO,6
8512,HO2,3
8512,H,174
8512,H2,37
8513,O2,52
8513,H2O2,12
8513,H2O,60
8513,HO,6
8513,HO2,3
8513,H,176
8513,H2,36
8514,O2,52
8514,H2O2,12
8514,H2O,60
8514,HO,6
8514,HO2,3
8514,H,170
8514,H2,39
8515,O2,52
8515,H2O2,12
8515,H2O,60
8515,HO,6
8515,HO2,3
8515,H,178
8515,H2,35
8516,O2,52
8516,H2O2,11
8516,H2O,61
8516,HO,7
8516,HO2,3
8516,H,185
8516,H2,31
8517,O2,52
8517,H2O2,11
8517,H2O,61
8517,HO,7
8517,HO2,3
8517,H,179
8517,H2,34
8518,O2,52
8518,H2O2,11
8518,H2O,61
8518,HO,7
8518,HO2,3
8518,H,179
8518,H2,34
8519,O2,52
8519,H2O2,12
8519,H2O,59
8519,HO,7
8519,HO2,3
8519,H2,37
8519,H,175
8520,O2,52
8520,H2O2,12
8520,H2O,59
8520,HO,7
8520,HO2,3
8520,H2,45
8520,H,159
8521,O2,52
8521,H2O2,12
8521,H2O,57
8521,HO,8
8521,HO2,3
8521,H3O,1
8521,H2,45
8521,H,159
8522,O2,52
8522,H2O2,12
8522,H2O,56
8522,HO,9
8522,HO2,3
8522,H3O,1
8522,H2,42
8522,H,166
8523,O2,52
8523,H2O2,12
8523,H2O,55
8523,HO,10
8523,HO2,3
8523,H3O,1
8523,H2,43
8523,H,165
8524,O2,53
8524,H2O2,12
8524,HO,10
8524,H2O,55
8524,HO2,2
8524,H3O,1
8524,H2,44
8524,H,164
8525,O2,53
8525,H2O2,11
8525,HO,12
8525,H2O,55
8525,HO2,2
8525,H3O,1
8525,H,178
8525,H2,37
8526,O2,53
8526,H2O2,11
8526,HO,9
8526,H2O,58
8526,HO2,2
8526,H3O,1
8526,H,179
8526,H2,35
8527,O2,53
8527,H2O2,10
8527,H2O,58
8527,HO,11
8527,HO2,2
8527,H3O,1
8527,H,173
8527,H2,38
8528,O2,53
8528,HO2,3
8528,H2O,58
8528,HO,10
8528,H2O2,9
8528,O,1
8528,H3O,1
8528,H,185
8528,H2,33
8529,O2,53
8529,HO2,3
8529,H2O,57
8529,HO,11
8529,H2O2,9
8529,O,1
8529,H3O,1
8529,H,184
8529,H2,34
8530,O2,53
8530,HO2,3
8530,H2O,58
8530,HO,10
8530,H2O2,9
8530,O,1
8530,H3O,1
8530,H,177
8530,H2,37
8531,O2,53
8531,HO2,3
8531,H2O,58
8531,HO,10
8531,H2O2,9
8531,O,1
8531,H3O,1
8531,H,165
8531,H2,43
8532,O2,53
8532,HO2,3
8532,H2O,60
8532,HO,8
8532,H2O2,9
8532,O,1
8532,H3O,1
8532,H,159
8532,H2,45
8533,O2,52
8533,HO2,4
8533,H2O,60
8533,H2O2,9
8533,HO,8
8533,O,1
8533,H3O,1
8533,H,174
8533,H2,37
8534,O2,52
8534,HO2,5
8534,H2O,59
8534,H2O2,8
8534,HO,10
8534,H3O,1
8534,H,177
8534,H2,36
8535,O2,52
8535,HO2,5
8535,H2O,59
8535,H2O2,7
8535,HO,12
8535,H3O,1
8535,H,175
8535,H2,37
8536,O2,52
8536,H2O2,8
8536,H2O,59
8536,HO2,4
8536,HO,12
8536,H3O,1
8536,H2,34
8536,H,180
8537,O2,52
8537,H2O2,7
8537,H2O,59
8537,HO2,5
8537,HO,12
8537,H3O,1
8537,H2,37
8537,H,175
8538,O2,52
8538,H2O2,8
8538,H2O,60
8538,HO,11
8538,HO2,4
8538,H3O,1
8538,H2,39
8538,H,169
8539,O2,52
8539,H2O2,8
8539,H2O,60
8539,HO,11
8539,HO2,4
8539,H3O,1
8539,H2,40
8539,H,167
8540,O2,52
8540,H2O2,9
8540,H2O,60
8540,HO,10
8540,HO2,4
8540,H2,44
8540,H,161
8541,O2,52
8541,H2O2,9
8541,H2O,58
8541,HO,12
8541,HO2,4
8541,H2,40
8541,H,171
8542,O2,52
8542,H2O2,9
8542,H2O,58
8542,HO,12
8542,HO2,4
8542,H,167
8542,H2,42
8543,O2,52
8543,H2O2,10
8543,H2O,57
8543,HO,13
8543,HO2,3
8543,H,175
8543,H2,38
8544,O2,52
8544,H2O2,10
8544,HO,14
8544,H2O,56
8544,HO2,3
8544,H,186
8544,H2,33
8545,O2,52
8545,H2O2,9
8545,HO,17
8545,H2O,55
8545,HO2,3
8545,H,189
8545,H2,32
8546,O2,52
8546,H2O2,9
8546,HO,17
8546,H2O,55
8546,HO2,3
8546,H,181
8546,H2,36
8547,O2,53
8547,H2O2,8
8547,H2O,57
8547,HO2,3
8547,HO,15
8547,H,179
8547,H2,37
8548,O2,53
8548,H2O2,8
8548,H2O,59
8548,HO2,3
8548,HO,12
8548,O,1
8548,H,170
8548,H2,41
8549,O2,53
8549,H2O2,7
8549,H2O,59
8549,HO2,5
8549,HO,11
8549,H,171
8549,H2,41
8550,O2,53
8550,H2O2,7
8550,H2O,57
8550,HO2,5
8550,HO,12
8550,H3O,1
8550,H,165
8550,H2,44
8551,O2,53
8551,H2O2,8
8551,H2O,57
8551,HO,12
8551,HO2,4
8551,H3O,1
8551,H,168
8551,H2,42
8552,O2,53
8552,H2O2,8
8552,H2O,57
8552,HO,12
8552,HO2,4
8552,H3O,1
8552,H,170
8552,H2,41
8553,O2,53
8553,H2O2,8
8553,H2O,59
8553,HO,10
8553,HO2,4
8553,H3O,1
8553,H,176
8553,H2,37
8554,O2,53
8554,H2O2,8
8554,H2O,59
8554,HO2,4
8554,HO,10
8554,H3O,1
8554,H2,33
8554,H,184
8555,O2,53
8555,H2O2,9
8555,H2O,59
8555,HO2,3
8555,HO,10
8555,H3O,1
8555,H2,38
8555,H,173
8556,O2,53
8556,H2O2,9
8556,H2O,59
8556,HO2,3
8556,HO,10
8556,H3O,1
8556,H2,37
8556,H,175
8557,O2,53
8557,H2O2,9
8557,H2O,59
8557,HO2,3
8557,HO,10
8557,H3O,1
8557,H2,43
8557,H,163
8558,O2,53
8558,H2O2,9
8558,H2O,60
8558,HO2,3
8558,HO,9
8558,H3O,1
8558,H2,42
8558,H,164
8559,O2,53
8559,H2O2,9
8559,H2O,61
8559,HO2,3
8559,HO,8
8559,H3O,1
8559,H2,37
8559,H,173
8560,O2,53
8560,H2O2,10
8560,H2O,60
8560,HO2,3
8560,HO,7
8560,H3O,1
8560,H,174
8560,H2,37
8561,O2,53
8561,H2O2,11
8561,H2O,59
8561,HO,7
8561,O,1
8561,HO2,2
8561,H3O,1
8561,H,179
8561,H2,35
8562,O2,52
8562,H2O2,10
8562,H2O,57
8562,HO,12
8562,HO2,3
8562,H3O,1
8562,H,177
8562,H2,36
8563,O2,52
8563,H2O2,10
8563,H2O,57
8563,HO,12
8563,HO2,3
8563,H3O,1
8563,H,183
8563,H2,33
8564,O2,52
8564,H2O2,10
8564,H2O,58
8564,HO,11
8564,HO2,3
8564,H3O,1
8564,H,180
8564,H2,34
8565,O2,52
8565,H2O2,10
8565,H2O,58
8565,HO,11
8565,HO2,3
8565,H3O,1
8565,H,168
8565,H2,40
8566,O2,52
8566,H2O2,9
8566,H2O,58
8566,HO2,4
8566,HO,12
8566,H,171
8566,H2,40
8567,O2,52
8567,H2O2,9
8567,H2O,61
8567,HO2,4
8567,HO,9
8567,H,160
8567,H2,44
8568,O2,52
8568,H2O2,8
8568,H2O,60
8568,HO2,5
8568,HO,10
8568,H,166
8568,H2,42
8569,O2,52
8569,H2O2,7
8569,H2O,59
8569,HO2,5
8569,HO,13
8569,H2,43
8569,H,165
8570,O2,52
8570,H2O2,7
8570,H2O,59
8570,HO2,5
8570,HO,12
8570,O,1
8570,H2,48
8570,H,156
8571,O2,52
8571,H2O2,7
8571,H2O,57
8571,HO2,5
8571,HO,14
8571,O,1
8571,H2,40
8571,H,174
8572,O2,52
8572,H2O2,8
8572,H2O,56
8572,HO,15
8572,HO2,4
8572,O,1
8572,H2,38
8572,H,178
8573,O2,52
8573,H2O2,8
8573,H2O,57
8573,HO,14
8573,HO2,4
8573,O,1
8573,H2,35
8573,H,183
8574,O2,52
8574,H2O2,8
8574,H2O,58
8574,HO,13
8574,HO2,4
8574,O,1
8574,H2,36
8574,H,180
8575,O2,52
8575,H2O2,9
8575,H2O,57
8575,HO,13
8575,O,2
8575,HO2,3
8575,H,173
8575,H2,40
8576,O2,52
8576,H2O2,10
8576,H2O,56
8576,HO,14
8576,HO2,3
8576,H,178
8576,H2,37
8577,O2,52
8577,H2O2,10
8577,H2O,56
8577,HO,14
8577,HO2,3
8577,H,174
8577,H2,39
8578,O2,52
8578,H2O2,9
8578,H2O,59
8578,HO2,4
8578,HO,11
8578,H,184
8578,H2,33
8579,O2,52
8579,H2O2,9
8579,H2O,59
8579,HO2,4
8579,HO,11
8579,H,180
8579,H2,35
8580,O2,52
8580,H2O2,9
8580,H2O,59
8580,HO2,4
8580,HO,11
8580,H,180
8580,H2,35
8581,O2,52
8581,H2O2,11
8581,H2O,58
8581,HO,10
8581,HO2,3
8581,H,188
8581,H2,31
8582,O2,52
8582,H2O2,11
8582,H2O,57
8582,HO,11
8582,HO2,3
8582,H,181
8582,H2,35
8583,O2,52
8583,H2O2,11
8583,H2O,58
8583,HO,10
8583,HO2,3
8583,H,178
8583,H2,36
8584,O2,52
8584,H2O2,11
8584,H2O,59
8584,HO,9
8584,HO2,3
8584,H,177
8584,H2,36
8585,O2,52
8585,H2O2,11
8585,H2O,58
8585,HO,10
8585,HO2,3
8585,H2,45
8585,H,160
8586,O2,53
8586,H2O2,11
8586,H2O,59
8586,HO,9
8586,HO2,2
8586,H2,43
8586,H,164
8587,O2,53
8587,H2O2,11
8587,H2O,60
8587,HO,8
8587,HO2,2
8587,H2,48
8587,H,153
8588,O2,52
8588,H2O2,11
8588,H2O,61
8588,HO,7
8588,HO2,3
8588,H2,42
8588,H,163
8589,O2,52
8589,H2O2,11
8589,H2O,60
8589,HO,8
8589,HO2,3
8589,H2,40
8589,H,168
8590,O2,52
8590,H2O2,11
8590,H2O,59
8590,HO,9
8590,HO2,3
8590,H2,40
8590,H,169
8591,O2,52
8591,H2O2,10
8591,H2O,61
8591,HO,7
8591,HO2,4
8591,H2,41
8591,H,166
8592,O2,52
8592,H2O2,10
8592,H2O,59
8592,HO,9
8592,HO2,4
8592,H,184
8592,H2,33
8593,O2,53
8593,H2O2,10
8593,H2O,58
8593,HO,10
8593,HO2,3
8593,H,186
8593,H2,33
8594,O2,53
8594,H2O2,11
8594,H2O,57
8594,HO,9
8594,HO2,3
8594,H,191
8594,H2,31
8595,O2,52
8595,H2O2,11
